placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,latitude,longitude,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,info
https://www.google.com/maps/place/Snack+Bockstael/data=!4m7!3m6!1s0x47c3c3bb1708cc71:0x87961f685f34e342!8m2!3d50.8759755!4d4.3486745!16s%2Fg%2F11cs2wm2ps!19sChIJccwIF7vDw0cRQuM0X2gfloc,Snack Bockstael,4.4,150,Frituur,· Dine-in · Takeaway · Delivery,"Boulevard Emile Bockstael 199, 1020 Bruxelles, Belgium","V8GX+9F Brussels, Belgium",https://www.takeaway.com/be/snack-bockstael,+32 485 18 80 74,Open now,https://lh5.googleusercontent.com/p/AF1QipNv5RqYVOl2daIEyjpeGJ3v8TtZ5XoVDib4Br9c=w408-h408-k-no,true,50.875937500000006,4.348687500000025,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:55:06.581Z,11:30 AM–12 AM,11:30 AM–12 AM,11:30 AM–12 AM,11:30 AM–12 AM,11:30 AM–1 AM,11:30 AM–1 AM,12 PM–12 AM,
https://www.google.com/maps/place/Friture+Ren%C3%A9/data=!4m7!3m6!1s0x47c3c41c43356f7d:0xcdc4b7621b67e746!8m2!3d50.8358061!4d4.311202!16s%2Fg%2F1tf80rt7!19sChIJfW81QxzEw0cRRudnG2K3xM0,Friture René,4.3,598,Belgian restaurant,"Cafe-restaurant serving Belgian cuisine, with checked tablecloths, a marble-topped bar & terrace. · Dine-in · Delivery","Pl. de la Résistance 14, 1070 Anderlecht, Belgium","R8P6+8F Anderlecht, Belgium",https://www.facebook.com/friturerene/?view_public_for=105492081243313,+32 2 523 28 76,Closed today,https://lh5.googleusercontent.com/p/AF1QipO2A9grrVjKLsPgn5L7nkbVG5g0SYd0gVChWS8W=w408-h408-k-no,true,50.83581250000002,4.311187500000003,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:55:11.069Z,Closed,Closed,"12–2 PM, 6–9:30 PM","12–2 PM, 6–9:30 PM","12–2 PM, 6–9:30 PM","12–2 PM, 6–9:30 PM","12–2 PM, 6–9:30 PM",
https://www.google.com/maps/place/Friterie+Tabora/data=!4m7!3m6!1s0x47c3c38756e3dec9:0x83c3b6952ecfea31!8m2!3d50.8481434!4d4.3517136!16s%2Fg%2F11g_7t4w_!19sChIJyd7jVofDw0cRMerPLpW2w4M,Friterie Tabora,4.2,2548,Frituur,"Fries & sauces are dished up in this popular, compact kitchen with a laid-back vibe. · Dine-in · Takeaway · Delivery","Rue de Tabora 2, 1000 Bruxelles, Belgium","R9X2+7M Brussels, Belgium",,+32 479 29 33 10,Open now,https://lh5.googleusercontent.com/p/AF1QipMw3RmxaNLWZuKD92qMJIB7lQCN50J5Da-FVdE2=w408-h544-k-no,true,50.84818750000004,4.351687499999983,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:55:15.449Z,9 AM–2 AM,9 AM–2 AM,9 AM–2 AM,9 AM–3 AM,9 AM–6 AM,9 AM–6 AM,9 AM–2 AM,
https://www.google.com/maps/place/Frituur+TABORA/data=!4m7!3m6!1s0x47c3c3848f1ca30b:0x5c0fca23683e4610!8m2!3d50.8563856!4d4.3528282!16s%2Fg%2F11c6qchy__!19sChIJC6Mcj4TDw0cREEY-aCPKD1w,Frituur TABORA,3.5,267,Fast food restaurant,· Dine-in · Takeaway,"Rue de Laeken 162, 1000 Bruxelles, Belgium","V943+H4 Brussels, Belgium",,+32 471 43 04 36,Open now,https://lh5.googleusercontent.com/p/AF1QipMNlkw2AVen_t7kbWpOw0HHOFOUzSL6W-Dybc8P=w426-h240-k-no,true,50.856437499999984,4.352812499999985,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:55:19.686Z,11 AM–6 AM,11 AM–6 AM,11 AM–6 AM,11 AM–9:55 PM,11 AM–6 AM,11 AM–6 AM,11 AM–6 AM,LGBTQ+ friendly
https://www.google.com/maps/place/Maison+Antoine/data=!4m7!3m6!1s0x47c3c49812b7ef07:0xb9dee794815195b4!8m2!3d50.8368324!4d4.3814748!16s%2Fg%2F1thd5vhw!19sChIJB--3EpjEw0cRtJVRgZTn3rk,Maison Antoine,4.0,5316,Frituur,"Hut established in 1948, serving classic Belgian fries with choice of sauces, plus burgers & snacks.","1040, Jourdanplein 1, 1040 Etterbeek, Belgium","R9PJ+PH Etterbeek, Belgium",http://www.maisonantoine.be/,,Open now,https://lh5.googleusercontent.com/p/AF1QipNVUNwa7I7WxM_EUAFFnnJmSrJJB8000nTyC3N2=w426-h240-k-no,true,50.83681249999999,4.38143749999999,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:55:24.412Z,11:30 AM–1 AM,11:30 AM–1 AM,11:30 AM–1 AM,11:30 AM–1 AM,11:30 AM–1 AM,11:30 AM–1 AM,11:30 AM–1 AM,
https://www.google.com/maps/place/Chez+Ren%C3%A9/data=!4m7!3m6!1s0x47c3c34a515e85ed:0xadcd0ee9295ede62!8m2!3d50.8549007!4d4.3405234!16s%2Fg%2F11kpjgbhzx!19sChIJ7YVeUUrDw0cRYt5eKekOza0,Chez René,,,Frituur,,"Rue Sainte-Marie, 1080 Molenbeek-Saint-Jean, Belgium","V83R+X6 Sint-Jans-Molenbeek, Belgium",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cWIAzOTwBEBGHKYjgeVlaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=45.01761&pitch=0&thumbfov=100,false,50.85493749999999,4.34056249999999,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:55:28.139Z,,,,,,,,
https://www.google.com/maps/place/Pitta+d%E2%80%99or+la+reine/data=!4m7!3m6!1s0x47c3c35514c33dc7:0xc9b2bd44684db734!8m2!3d50.8714494!4d4.3611951!16s%2Fg%2F11rjv6m4x5!19sChIJxz3DFFXDw0cRNLdNaES9ssk,Pitta d’or la reine,4.3,40,Frituur,· Dine-in · Takeaway · Delivery,"Av. de la Reine 233, 1000 Bruxelles, Belgium","V9C6+HF Brussels, Belgium",,+32 2 241 11 41,Open now,https://lh5.googleusercontent.com/p/AF1QipOTuVsCRpFCc4QYwozFFK-2iJk3-_XpjNbVPu25=w426-h240-k-no,true,50.8714375,4.361187499999986,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:55:32.254Z,11:30 AM–11 PM,11:30 AM–11 PM,11:30 AM–11 PM,11:30 AM–11 PM,11:30 AM–11 PM,11:30 AM–11 PM,11:30 AM–11 PM,
https://www.google.com/maps/place/De+Boerenschuur/data=!4m7!3m6!1s0x47c3be616d3414b5:0x90cd3a9d8139ee86!8m2!3d50.901216!4d4.1366458!16s%2Fg%2F1tf9mdv4!19sChIJtRQ0bWG-w0cRhu45gZ06zZA,De Boerenschuur,4.2,89,Frituur,· Dine-in · Kerbside pickup · Delivery,"Ternatsestraat 10, 1790 Affligem, Belgium","W42P+FM Affligem, Belgium",https://www.facebook.com/Deboerenschuur/?rf=135283219873272,+32 472 78 33 57,Closed today,https://lh5.googleusercontent.com/p/AF1QipMypx6Mwh29__9prIBO1b2q23ijhGW9xerMWZgW=w426-h240-k-no,false,50.901187500000006,4.136687499999979,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:55:36.202Z,Closed,Closed,5–10 PM,5–10 PM,5–10 PM,5–10 PM,5–9 PM,
https://www.google.com/maps/place/Frituur+Fritshop/data=!4m7!3m6!1s0x47c3b936f851c385:0x980f3a4031190ad2!8m2!3d50.8484503!4d4.1373019!16s%2Fg%2F11c6prx5xq!19sChIJhcNR-Da5w0cR0goZMUA6D5g,Frituur Fritshop,4.3,45,Frituur,,"Kerkplein 24, 1761 Roosdaal, Belgium","R4XP+9W Roosdaal, Belgium",,+32 489 99 36 34,Closed today,https://lh5.googleusercontent.com/p/AF1QipOsTO5OjsacTayGM6kLvZ57OKonnYhED62oSgO7=w408-h306-k-no,true,50.84843750000003,4.137312499999993,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:55:40.171Z,Closed,Closed,Closed,4:30–9 PM,4:30–9 PM,4:30–9:30 PM,4:30–9:30 PM,
https://www.google.com/maps/place/The+Wemmels/data=!4m7!3m6!1s0x47c3c15030479e51:0xe5a229561359c26c!8m2!3d50.9021283!4d4.3079462!16s%2Fg%2F11q_l2ymzl!19sChIJUZ5HMFDBw0cRbMJZE1YpouU,The Wemmels,4.0,77,Frituur,· Dine-in · Takeaway · Delivery,"Steenweg op Brussel 179, 1780 Wemmel, Belgium","W825+V5 Wemmel, Belgium",https://www.thewemmels.be/,+32 487 60 18 20,Open now,https://lh5.googleusercontent.com/p/AF1QipMr5f-s0kL1DTpQJG2fIoFz_p7qSFtlaI_4DACr=w408-h306-k-no,true,50.90218750000001,4.307937499999994,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:55:44.791Z,12 PM–12 AM,12 PM–12 AM,12 PM–12 AM,12 PM–12 AM,12 PM–12 AM,12 PM–12 AM,12 PM–12 AM,
https://www.google.com/maps/place/Frituur+%27t+Lof/data=!4m7!3m6!1s0x47c3b93660e12ebd:0xc8dc56344b496d0!8m2!3d50.8493869!4d4.137007!16s%2Fg%2F11bwzz4bq5!19sChIJvS7hYDa5w0cR0Ja0RGPFjQw,Frituur 't Lof,4.3,118,Frituur,· Dine-in · Takeaway · Delivery,"Kraanstraat 1, 1761 Roosdaal, Belgium","R4XP+QR Roosdaal, Belgium",https://nl-nl.facebook.com/frituurtlof/,+32 2 445 16 86,Closed today,https://lh5.googleusercontent.com/p/AF1QipPMnTmCLP7VUKiUV-LAeF04Lr14hGszStSRxpaf=w408-h544-k-no,true,50.849437500000036,4.137062499999999,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:55:49.098Z,Closed,Closed,5–9 PM,5–9 PM,4:30–9:30 PM,5–9 PM,5–9 PM,
https://www.google.com/maps/place/Chez+Francis/data=!4m7!3m6!1s0x47c3c3718915aefd:0x3866b3682923bc6f!8m2!3d50.8736185!4d4.3868964!16s%2Fg%2F11tghfcwhg!19sChIJ_a4ViXHDw0cRb7wjKWizZjg,Chez Francis,5.0,1,Frituur,,"Av. Huart Hamoir 222, 1030 Schaerbeek, Belgium","V9FP+CQ Schaerbeek, Belgium",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=joY-JvI3JRbqSyQdVYFDZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.785296&pitch=0&thumbfov=100,false,50.873562500000006,4.386937500000002,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:55:53.000Z,,,,,,,,
https://www.google.com/maps/place/Fritland/data=!4m7!3m6!1s0x47c3c47898770fe1:0xdb2692f2b293f1c3!8m2!3d50.8474174!4d4.3506551!16s%2Fg%2F1tdmzntr!19sChIJ4Q93mHjEw0cRw_GTsvKSJts,Fritland,4.0,8029,Frituur,"Fast food joint with outdoor seating, a street-facing service hatch & traditional Belgian fries. · Dine-in · Takeaway · Delivery","Rue Henri Maus 49, 1000 Bruxelles, Belgium","R9W2+X7 Brussels, Belgium",http://fritlandbrussels.be/acceuil,+32 2 514 06 27,Open now,https://lh5.googleusercontent.com/p/AF1QipOcq97gGAi5l3HthFr0XGUX1GgQeybdO0127abb=w408-h306-k-no,false,50.8474375,4.3506875000000065,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:55:57.693Z,11 AM–1 AM,11 AM–1 AM,11 AM–1 AM,11 AM–1 AM,11 AM–1 AM,11 AM–3 AM,11 AM–1 AM,
https://www.google.com/maps/place/Coin+Break/data=!4m7!3m6!1s0x47c3c4ca69707555:0xc26c899b0ffe1f6b!8m2!3d50.8241715!4d4.4006735!16s%2Fg%2F11c31qzcq4!19sChIJVXVwacrEw0cRax_-D5uJbMI,Coin Break,4.3,110,Frituur,· Dine-in · Takeaway,"Av. Charles Madoux 2, 1160 Auderghem, Belgium","RCF2+M7 Auderghem, Belgium",https://www.heures.be/coin-break/auderghem/1,+32 484 38 63 29,Open now,https://lh5.googleusercontent.com/p/AF1QipMWYI9n2bqBr721pfIgHfVay23ftxWE-rkXvJyA=w408-h306-k-no,false,50.82418750000001,4.400687500000018,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:56:01.741Z,11 AM–10 PM,11 AM–10 PM,11 AM–10 PM,11 AM–10 PM,11 AM–10 PM,11 AM–10 PM,11 AM–10 PM,
https://www.google.com/maps/place/Friture+Mamy/data=!4m7!3m6!1s0x47c3db3aea8df9bd:0x1d9e7301f23659bc!8m2!3d50.8155938!4d4.4179012!16s%2Fg%2F11cjklhrwm!19sChIJvfmN6jrbw0cRvFk28gFznh0,Friture Mamy,4.0,248,Frituur,,"Chau. de Watermael 98, 1160 Auderghem, Belgium","RC89+65 Auderghem, Belgium",,,Closed,https://lh5.googleusercontent.com/p/AF1QipMGJj2qTebBHN1V1MZqVKzn6KcSZAH81hCsTkL8=w408-h306-k-no,false,50.815562499999984,4.417937500000008,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:56:06.023Z,"11:30 AM–2 PM, 5–9 PM","11:30 AM–2 PM, 5–9 PM","11:30 AM–2 PM, 5–9 PM","11:30 AM–2 PM, 5–9 PM","11:30 AM–2 PM, 5–9 PM","11:30 AM–2 PM, 5–9 PM",5–9 PM,
https://www.google.com/maps/place/Friterie+Chez+Eug%C3%A8ne/data=!4m7!3m6!1s0x47c3c5183c7e7025:0xd889e4adfdd9b806!8m2!3d50.7958677!4d4.3735579!16s%2Fg%2F11c0xp02_h!19sChIJJXB-PBjFw0cRBrjZ_a3kidg,Friterie Chez Eugène,4.4,143,Frituur,· Dine-in · Takeaway · Delivery,"Av. du Prince de Ligne 1, 1180 Uccle, Belgium","Q9WF+8C Uccle, Belgium",https://friterie-chez-eugene.business.site/?utm_source=gmb&utm_medium=referral,,Open now,https://lh5.googleusercontent.com/p/AF1QipMqbRpRey339-sX8zZyuRR2i7APfRC0rIPMp6C6=w408-h262-k-no,true,50.7958125,4.373562500000006,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:56:10.245Z,11:30 AM–10 PM,11:30 AM–10 PM,11:30 AM–10 PM,11:30 AM–10 PM,11:30 AM–10 PM,Closed,Closed,
https://www.google.com/maps/place/Titan+food/data=!4m7!3m6!1s0x47c3c397041e25ed:0x213d96830947c190!8m2!3d50.9109285!4d4.4039244!16s%2Fg%2F11q95ghvqg!19sChIJ7SUeBJfDw0cRkMFHCYOWPSE,Titan food,4.5,4,Frituur,· Dine-in · Kerbside pickup · Delivery,"Av. De Béjar 1A, 1120 Bruxelles, Belgium","WC63+9H Brussels, Belgium",https://www.facebook.com/Titan-Food-halal-107318648289601/,+32 498 22 33 60,Closed,https://lh5.googleusercontent.com/p/AF1QipNjvFiE258busw4Fin09cDGx5gDiXhwrUbuDYVJ=w426-h240-k-no,true,50.9109375,4.403937499999998,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:56:14.203Z,8 AM–3 PM,8 AM–3 PM,8 AM–3 PM,8 AM–3 PM,8 AM–3 PM,8 AM–3 PM,Closed,
https://www.google.com/maps/place/Snack+Cherif/data=!4m7!3m6!1s0x47c3c3bae80902d1:0x38c080300e1bcd97!8m2!3d50.8774301!4d4.3489549!16s%2Fg%2F11cp74zgxd!19sChIJ0QIJ6LrDw0cRl80bDjCAwDg,Snack Cherif,4.1,163,Frituur,· Dine-in · Takeaway,"Rue Stéphanie 165, 1020 Bruxelles, Belgium","V8GX+XH Brussels, Belgium",https://www.heures.be/snack-friterie-cherif/bruxelles/1,+32 489 34 92 72,Open now,https://lh5.googleusercontent.com/p/AF1QipNcl99NyPnKgK381JdYizP9U8lisOwfaG2k2mGe=w408-h544-k-no,true,50.8774375,4.348937500000019,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:56:18.157Z,11:30 AM–1 AM,11:30 AM–1 AM,11:30 AM–1 AM,11:30 AM–1 AM,11:30 AM–1 AM,11:30 AM–1 AM,11:30 AM–11 PM,
https://www.google.com/maps/place/De+Polle/data=!4m7!3m6!1s0x47c3dd6102a20967:0xeb443c4681c1e90e!8m2!3d50.9245043!4d4.4496906!16s%2Fg%2F11gdkq2ptv!19sChIJZwmiAmHdw0cRDunBgUY8ROs,De Polle,4.6,234,Frituur,,"Leuvensesteenweg 291, 1800 Vilvoorde, Belgium","WCFX+RV Vilvoorde, Belgium",https://www.frituurdepolle.be/,+32 469 19 43 50,Closed,https://lh5.googleusercontent.com/p/AF1QipPO7LPGhsEsOuJiNpDKlG18GgsX4iko_vNJOyxb=w425-h240-k-no,true,50.92456250000002,4.449687500000024,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:56:22.110Z,"11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–10 PM",Closed,Closed,
https://www.google.com/maps/place/Broebbeleir+Uccle/data=!4m7!3m6!1s0x47c3c50220c9fa69:0x998af9ff1ed2dc6!8m2!3d50.8044302!4d4.358186!16s%2Fg%2F11b6ty85rz!19sChIJafrJIALFw0cRxi3t8Z-vmAk,Broebbeleir Uccle,4.1,422,Frituur,· Dine-in · Takeaway · Delivery,"Rue Edith Cavell 199, 1180 Uccle, Belgium","R935+Q7 Uccle, Belgium",http://broebbeleir.be/,,Closed,https://lh5.googleusercontent.com/p/AF1QipPZ1ZYlqlCx_2p02oBI6Ld-ff4LYL7uGwlQpf0Q=w408-h725-k-no,true,50.80443750000002,4.3581875,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:56:26.423Z,"11:30 AM–2 PM, 6–10 PM","11:30 AM–2 PM, 6–10 PM","11:30 AM–2 PM, 6–10 PM","11:30 AM–2 PM, 6–10 PM","11:30 AM–2 PM, 6–10 PM","12–2 PM, 6–10 PM","12–2 PM, 6–10 PM",
https://www.google.com/maps/place/La+Friterie/data=!4m7!3m6!1s0x47c3c52b2dcdb4ef:0x3cf2270e5a1bc376!8m2!3d50.8461845!4d4.3520544!16s%2Fg%2F11q9tqt9bl!19sChIJ77TNLSvFw0cRdsMbWg4n8jw,La Friterie,4.0,70,Frituur,· Dine-in · Takeaway,"Rue Charles Buls 10, 1000 Bruxelles, Belgium","R9W2+FR Brussels, Belgium",,,Open now,https://lh5.googleusercontent.com/p/AF1QipP9RzzJ9C--jhjoKjIpRb_ekjCFTe_u3jbJ8BAv=w408-h306-k-no,true,50.8461875,4.352062500000002,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:56:30.340Z,10:30 AM–9 PM,10:30 AM–9 PM,10:30 AM–9 PM,10:30 AM–9 PM,10:30 AM–9 PM,10:30 AM–9 PM,10:30 AM–9 PM,
https://www.google.com/maps/place/Frituur+Sabine+en+Serge/data=!4m7!3m6!1s0x47c3c60b85a3cb45:0xcac056387d507c8e!8m2!3d50.784445!4d4.2931679!16s%2Fg%2F11bx40glqk!19sChIJRcujhQvGw0cRjnxQfThWwMo,Frituur Sabine en Serge,4.3,123,Frituur,· Dine-in · Takeaway · Delivery,"Fabriekstraat 108, 1601 Sint-Pieters-Leeuw, Belgium","Q7MV+Q7 Sint-Pieters-Leeuw, Belgium",https://www.frituur-sabine-serge.be/,+32 2 378 24 34,Closed,https://lh5.googleusercontent.com/p/AF1QipMlF6rqBafZRNJGe_hWOkJjnDzGJRZCiQel_cIq=w533-h240-k-no,true,50.78443750000001,4.293187500000002,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:56:34.319Z,"11:30 AM–1:30 PM, 5–9:30 PM","11:30 AM–1:30 PM, 5–9:30 PM","11:30 AM–1:30 PM, 5–9:30 PM","11:30 AM–1:30 PM, 5–9:30 PM","11:30 AM–1:30 PM, 5–9:30 PM",5–9:30 PM,Closed,
https://www.google.com/maps/place/Alex+Grill+House/data=!4m7!3m6!1s0x47c3bf97f34372c3:0x1e408729eab10f09!8m2!3d50.9116139!4d4.1956896!16s%2Fg%2F11nfv9s5ck!19sChIJw3JD85e_w0cRCQ-x6imHQB4,Alex Grill House,3.6,69,Frituur,· Dine-in · Drive-through · No-contact delivery,"Nieuwstraat 16, 1730 Asse, Belgium","W56W+J7 Asse, Belgium",https://www.alexander-grill-asse.be/,+32 2 569 81 50,Open now,https://lh5.googleusercontent.com/p/AF1QipPOo7CsNccdziTwdDIN0pD24opyi27Elyvuo-1r=w408-h306-k-no,true,50.91156249999999,4.195687500000005,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:56:38.274Z,11:30 AM–12 AM,Closed,11:30 AM–12 AM,11:30 AM–12 AM,11:30 AM–12 AM,11:30 AM–12 AM,11:30 AM–12 AM,
https://www.google.com/maps/place/Snack+Papay/data=!4m7!3m6!1s0x47c3c4981c696385:0xc8653a5e662b6c93!8m2!3d50.8366667!4d4.3808333!16s%2Fg%2F1tf5jt3d!19sChIJhWNpHJjEw0cRk2wrZl46Zcg,Snack Papay,4.6,279,Frituur,· Dine-in · Takeaway · Delivery,"Chau. de Wavre 382, 1040 Etterbeek, Belgium","R9PJ+M8 Etterbeek, Belgium",,+32 2 280 65 78,Open now,https://lh5.googleusercontent.com/p/AF1QipNqWKkAGBwUsI--OGUtOwyPwZpOx212WlzAAdyO=w408-h544-k-no,true,50.8366875,4.380812500000005,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:56:42.368Z,11:30 AM–11 PM,11:30 AM–11 PM,11:30 AM–11 PM,11:30 AM–11 PM,11:30 AM–11 PM,11:30 AM–11 PM,Closed,